,relation_0,relation_1,relation_2,relation_3,relation_4,relation_5,sex,LogAge,LogFnlwgt,LogHr,LogScaledExtra_income,live_with_spouse,workclass_1,workclass_2,workclass_3,workclass_4,workclass_5,races,native.countries,occupations_1,occupations_2,occupations_3,edulevel_1,edulevel_2,edulevel_3,edulevel_4,edulevel_5,edulevel_6,income
7015,0,0,0,0,1,0,1,3.218875825,11.63899408,3.555348061,-3.176244343,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0
7016,0,1,0,0,0,0,1,3.784189634,12.42509974,4.17438727,-3.176244343,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
7017,1,0,0,0,0,0,1,4.060443011,12.64460173,3.688879454,-3.176244343,1,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0
7018,0,0,0,1,0,0,1,3.465735903,10.87883933,3.688879454,-3.176244343,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0
7019,0,1,0,0,0,0,1,3.80666249,12.22687967,3.871201011,-3.176244343,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0
7020,0,0,0,0,0,1,0,3.850147602,12.03956932,3.555348061,-3.176244343,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1
7021,1,0,0,0,0,0,1,3.951243719,11.80892535,3.912023005,-3.176244343,1,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0
7022,0,1,0,0,0,0,1,4.025351691,12.37467975,3.218875825,-3.176244343,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
7023,0,1,0,0,0,0,0,3.951243719,11.85864765,3.688879454,-3.176244343,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0
7024,0,0,0,0,1,0,0,3.526360525,12.36786831,3.555348061,-3.176244343,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0
7025,1,0,0,0,0,0,1,3.583518938,12.81317162,3.555348061,-3.176244343,1,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0
7026,0,1,0,0,0,0,1,3.713572067,11.91238591,3.688879454,-3.176244343,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0
7027,0,0,0,1,0,0,1,3.401197382,12.95694613,3.688879454,-3.176244343,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
7028,1,0,0,0,0,0,1,3.784189634,12.26320411,3.688879454,-3.176244343,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
7029,0,0,0,1,0,0,0,2.833213344,11.61726746,3.688879454,-3.176244343,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
7030,0,0,0,0,1,0,0,3.526360525,10.94875181,3.688879454,-3.176244343,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0
7031,0,1,0,0,0,0,1,3.713572067,12.31520504,3.688879454,-3.176244343,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0
7032,0,1,0,0,0,0,1,3.36729583,12.91573765,3.688879454,-3.176244343,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0
7033,0,0,1,0,0,0,1,3.218875825,12.23853984,3.871201011,-3.176244343,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0
7034,0,0,0,0,1,0,1,3.737669618,11.90165125,3.688879454,-3.176244343,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0
7035,0,1,0,0,0,0,1,3.258096538,12.14194471,4.007333185,-3.176244343,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0
7036,1,0,0,0,0,0,1,3.828641396,12.536534,3.80666249,-3.176244343,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0
7037,1,0,0,0,0,0,1,3.891820298,12.22115336,3.688879454,-3.176244343,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0
7038,0,0,0,1,0,0,0,3.135494216,11.88896863,2.995732274,-3.176244343,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0
7039,0,1,0,0,0,0,0,3.828641396,11.8812493,3.688879454,-3.176244343,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1
7040,0,0,0,0,1,0,1,3.401197382,11.42020692,4.007333185,-3.176244343,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0
7041,1,0,0,0,0,0,1,3.891820298,12.26321828,3.688879454,-3.176244343,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1
7042,0,1,0,0,0,0,1,3.850147602,11.62234473,3.688879454,-3.176244343,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0
7043,1,0,0,0,0,0,1,3.784189634,12.10616943,3.912023005,-3.176244343,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1
7044,0,0,0,1,0,0,1,2.944438979,12.9424158,3.912023005,-3.176244343,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0
7045,0,1,0,0,0,0,1,3.258096538,11.59596061,3.688879454,-3.176244343,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0
7046,1,0,0,0,0,0,1,3.63758616,12.1549004,3.688879454,-3.176244343,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1
7047,0,1,0,0,0,0,0,3.433987204,12.31101808,3.761200116,-3.176244343,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0
7048,0,1,0,0,0,0,1,3.583518938,12.0128883,3.912023005,-3.176244343,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0
7049,1,0,0,0,0,0,1,3.433987204,12.04931942,4.094344562,-3.176244343,1,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,1
7050,1,0,0,0,0,0,1,3.401197382,12.13494714,3.688879454,-3.176244343,1,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0
7051,1,0,0,0,0,0,1,3.610917913,12.56383799,3.688879454,-3.176244343,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,1
7052,0,1,0,0,0,0,1,3.401197382,12.90776571,3.912023005,-3.176244343,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1
7053,0,0,0,0,0,1,0,3.044522438,12.32033393,3.401197382,-3.176244343,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0
7054,0,1,0,0,0,0,0,4.290459441,11.7212396,2.302585093,-3.176244343,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0
7055,1,0,0,0,0,0,1,3.63758616,11.50818424,3.688879454,-3.176244343,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1
7056,0,1,0,0,0,0,1,3.401197382,11.72138574,3.912023005,-3.176244343,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0
7057,1,0,0,0,0,0,1,3.496507561,12.35035912,3.912023005,-3.176244343,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,1
7058,0,0,0,0,1,0,0,4.060443011,12.39278455,3.828641396,-3.176244343,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0
7059,0,1,0,0,0,0,0,3.526360525,12.30168278,3.912023005,-3.176244343,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0
7060,1,0,0,0,0,0,1,3.555348061,12.10261033,3.688879454,-3.176244343,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0
7061,1,0,0,0,0,0,1,4.077537444,10.36847864,3.688879454,-3.176244343,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1
7062,0,0,0,0,1,0,0,3.80666249,12.11815904,3.688879454,-3.176244343,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0
7063,0,1,0,0,0,0,1,3.295836866,12.86368591,3.871201011,-3.176244343,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0
7064,0,1,0,0,0,0,1,3.433987204,13.0088766,3.912023005,-3.176244343,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1
7065,0,0,1,0,0,0,1,3.80666249,10.24120901,3.912023005,-3.176244343,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0
7066,0,0,1,0,0,0,0,3.688879454,12.55021184,3.218875825,-3.176244343,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0
7067,1,0,0,0,0,0,1,3.295836866,12.16724865,3.688879454,-3.176244343,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0
7068,0,0,0,1,0,0,1,2.944438979,12.85745207,2.995732274,-3.176244343,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0
7069,0,1,0,0,0,0,1,3.36729583,13.03331793,3.218875825,-3.176244343,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0
7070,1,0,0,0,0,0,1,3.526360525,11.29288958,4.276666119,-3.176244343,1,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0
7071,1,0,0,0,0,0,1,3.465735903,11.98003115,3.688879454,-3.176244343,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0
7072,1,0,0,0,0,0,1,3.891820298,12.39196698,3.688879454,-3.176244343,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0
7073,0,0,0,0,1,0,0,3.496507561,11.331955,3.688879454,-3.176244343,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,1
7074,1,0,0,0,0,0,1,4.304065093,10.30447599,0.693147181,-3.176244343,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0
7075,1,0,0,0,0,0,1,4.127134385,12.13082633,3.912023005,-3.176244343,1,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,1
7076,1,0,0,0,0,0,1,3.663561646,11.13868282,3.688879454,-3.176244343,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0
7077,0,0,0,0,1,0,0,3.761200116,12.30405652,3.688879454,-3.176244343,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0
7078,0,1,0,0,0,0,0,3.091042453,10.84224403,4.094344562,-3.176244343,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0
7079,1,0,0,0,0,0,1,3.17805383,10.90705629,3.80666249,-3.176244343,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0
7080,1,0,0,0,0,0,1,4.33073334,10.24782166,3.688879454,-3.176244343,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1
7081,0,0,0,0,1,0,0,3.218875825,12.21311281,3.688879454,-3.176244343,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0
7082,0,1,0,0,0,0,0,2.944438979,10.60720368,3.33220451,-3.176244343,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0
7083,0,0,0,0,1,0,0,3.433987204,12.15193848,3.713572067,-3.176244343,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0
7084,0,0,1,0,0,0,0,3.970291914,12.20894851,3.688879454,-3.176244343,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0
7085,1,0,0,0,0,0,1,4.110873864,11.43702666,1.098612289,-3.176244343,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0
7086,1,0,0,0,0,0,1,3.850147602,13.40727311,3.688879454,-3.176244343,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
7087,0,0,0,0,1,0,0,3.610917913,12.07328383,3.80666249,-3.176244343,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0
7088,0,1,0,0,0,0,1,3.912023005,12.87650376,3.401197382,-3.176244343,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0
7089,0,1,0,0,0,0,1,3.295836866,12.42647244,3.784189634,-3.176244343,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0
7090,0,1,0,0,0,0,0,4.060443011,11.61880684,3.688879454,-3.176244343,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0
7091,1,0,0,0,0,0,1,3.761200116,12.7217246,3.688879454,-3.176244343,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0
7092,1,0,0,0,0,0,1,3.663561646,12.77209075,3.688879454,-3.176244343,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0
7093,0,1,0,0,0,0,0,3.583518938,12.06568351,3.555348061,-3.176244343,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0
7094,1,0,0,0,0,0,1,4.025351691,11.95407298,3.912023005,-3.176244343,1,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0
7095,1,0,0,0,0,0,1,3.258096538,11.20760881,4.007333185,-3.176244343,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0
7096,0,0,0,1,0,0,0,3.135494216,12.33531862,3.63758616,-3.176244343,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0
7097,0,1,0,0,0,0,1,3.850147602,11.99334961,3.688879454,-3.176244343,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0
7098,0,1,0,0,0,0,0,4.219507705,11.23734323,3.401197382,-3.176244343,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0
7099,0,1,0,0,0,0,1,3.850147602,12.3989714,3.688879454,-3.176244343,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
7100,1,0,0,0,0,0,1,3.258096538,11.98125269,4.094344562,-3.176244343,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0
7101,0,0,0,1,0,0,0,3.828641396,12.10456581,3.688879454,-3.176244343,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0
7102,1,0,0,0,0,0,1,3.610917913,12.15436874,3.912023005,-3.176244343,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,1
7103,1,0,0,0,0,0,1,3.610917913,12.92193243,3.80666249,-3.176244343,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0
7104,1,0,0,0,0,0,1,3.761200116,11.61955318,3.737669618,-3.176244343,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0
7105,0,1,0,0,0,0,0,4.077537444,12.59267768,3.688879454,-3.176244343,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0
7106,0,0,0,0,1,0,0,3.663561646,12.05941549,3.688879454,-3.176244343,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0
7107,1,0,0,0,0,0,1,4.143134726,11.62592374,2.772588722,-3.176244343,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0
7108,1,0,0,0,0,0,1,3.80666249,12.42065566,4.094344562,-3.176244343,1,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,1
7109,0,0,0,0,1,0,0,4.077537444,11.64423439,3.688879454,-3.176244343,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0
7110,0,1,0,0,0,0,1,3.583518938,12.78503718,3.555348061,-3.176244343,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0
7111,0,0,1,0,0,0,1,3.258096538,12.09867116,3.688879454,-3.176244343,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0
7112,0,0,0,0,1,0,0,3.526360525,9.895808141,3.688879454,-3.176244343,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0
7113,1,0,0,0,0,0,1,3.713572067,12.35315123,3.688879454,-3.176244343,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,1
7114,0,0,0,1,0,0,1,3.258096538,12.25458658,3.688879454,-3.176244343,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0
7115,0,1,0,0,0,0,0,3.970291914,12.19345336,3.688879454,-3.176244343,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0
7116,0,0,0,0,0,1,0,3.496507561,12.47777395,3.555348061,-3.176244343,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,1
7117,1,0,0,0,0,0,1,3.828641396,12.55333291,3.912023005,-3.176244343,1,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,1
7118,0,1,0,0,0,0,0,4.369447852,11.88126313,3.401197382,-3.176244343,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0
7119,0,0,0,0,1,0,0,3.433987204,11.331955,3.688879454,-3.176244343,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0
7120,0,1,0,0,0,0,1,3.17805383,12.28045165,3.688879454,-3.176244343,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0
7121,0,0,0,0,1,0,0,4.043051268,12.49968212,4.127134385,-3.176244343,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0
7122,0,0,0,0,1,0,0,3.688879454,12.10633518,3.850147602,-3.176244343,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0
7123,0,0,0,1,0,0,1,2.995732274,12.18469578,3.258096538,-3.176244343,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0
7124,0,1,0,0,0,0,0,3.80666249,11.73761981,3.688879454,-3.176244343,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0
7125,0,0,0,0,1,0,0,3.295836866,10.97941105,3.688879454,-3.176244343,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0
7126,0,0,1,0,0,0,1,3.583518938,12.43848114,3.688879454,-3.176244343,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0
7127,1,0,0,0,0,0,1,3.401197382,11.66571522,3.688879454,-3.176244343,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0
7128,0,0,0,0,0,1,0,3.583518938,12.02567723,3.688879454,-3.176244343,1,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,1
7129,0,1,0,0,0,0,1,3.218875825,12.83244681,3.688879454,-3.176244343,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
7130,0,0,0,0,0,1,0,3.433987204,12.18988229,3.688879454,-3.176244343,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0
7131,0,0,0,0,1,0,1,3.258096538,12.41157348,2.995732274,-3.176244343,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0
7132,0,1,0,0,0,0,1,3.218875825,11.98125269,3.688879454,-3.176244343,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0
7133,0,0,0,1,0,0,0,3.36729583,11.77418142,3.688879454,-3.176244343,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0
7134,1,0,0,0,0,0,1,3.713572067,12.65817322,3.688879454,-3.176244343,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,1
7135,0,1,0,0,0,0,1,3.555348061,11.54225123,3.688879454,-3.176244343,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,1
7136,0,0,0,0,0,1,0,4.043051268,10.66800145,3.688879454,-3.176244343,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1
7137,0,0,1,0,0,0,0,3.044522438,12.45432238,3.688879454,-3.176244343,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0
7138,0,0,0,1,0,0,0,3.36729583,11.82244486,3.465735903,-3.176244343,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0
7139,1,0,0,0,0,0,1,3.583518938,12.55889618,3.688879454,-3.176244343,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0
7140,0,0,0,1,0,0,0,2.995732274,12.13110122,3.218875825,-3.176244343,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0
7141,1,0,0,0,0,0,1,3.931825633,11.84112789,3.688879454,-3.176244343,1,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,1
7142,1,0,0,0,0,0,1,3.663561646,10.41891258,3.688879454,-3.176244343,1,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0
7143,1,0,0,0,0,0,1,4.110873864,11.91607456,3.912023005,-3.176244343,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0
7144,1,0,0,0,0,0,1,3.63758616,12.76207907,4.094344562,-3.176244343,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0
7145,0,0,0,1,0,0,1,2.995732274,12.36921988,3.555348061,-3.176244343,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0
7146,0,0,0,1,0,0,0,3.044522438,10.4488885,3.555348061,-3.176244343,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0
7147,0,0,0,0,1,0,0,3.688879454,12.75697631,3.688879454,-3.176244343,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0
7148,1,0,0,0,0,0,1,3.828641396,12.1663334,3.80666249,-3.176244343,1,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0
7149,1,0,0,0,0,0,1,3.044522438,12.63092853,3.988984047,-3.176244343,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0
7150,1,0,0,0,0,0,1,3.555348061,13.04524472,3.912023005,-3.176244343,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0
7151,1,0,0,0,0,0,1,3.663561646,11.40208329,3.688879454,-3.176244343,1,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0
7152,1,0,0,0,0,0,1,3.63758616,12.20683735,4.094344562,-3.176244343,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0
7153,0,0,0,0,1,0,0,3.401197382,12.09762961,3.688879454,-3.176244343,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0
7154,0,0,0,0,1,0,1,3.33220451,12.24992205,3.688879454,-3.176244343,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
7155,1,0,0,0,0,0,1,3.465735903,10.60017845,3.688879454,-3.176244343,1,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,1
7156,1,0,0,0,0,0,1,3.828641396,10.9587051,3.688879454,-3.176244343,1,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1
7157,1,0,0,0,0,0,1,3.688879454,12.69946621,3.688879454,-3.176244343,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0
7158,1,0,0,0,0,0,1,3.784189634,12.48848838,3.688879454,-3.176244343,1,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0
7159,0,1,0,0,0,0,1,3.931825633,12.00760951,2.995732274,-3.176244343,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,1
7160,1,0,0,0,0,0,1,3.828641396,10.24994548,3.688879454,-3.176244343,1,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1
7161,0,0,0,1,0,0,0,2.995732274,12.81815076,2.995732274,-3.176244343,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0
7162,1,0,0,0,0,0,1,3.784189634,12.77534452,3.80666249,-3.176244343,1,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0
7163,1,0,0,0,0,0,1,3.496507561,11.9937763,3.80666249,-3.176244343,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0
7164,0,0,0,1,0,0,0,2.890371758,11.49234514,3.401197382,-3.176244343,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0
7165,0,1,0,0,0,0,1,4.110873864,11.96107962,3.688879454,-3.176244343,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1
7166,0,1,0,0,0,0,0,3.912023005,12.19654238,3.688879454,-3.176244343,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0
7167,0,0,0,1,0,0,1,3.850147602,10.92191962,3.688879454,-3.176244343,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
7168,1,0,0,0,0,0,1,3.526360525,12.06525765,3.912023005,-3.176244343,1,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,1
7169,1,0,0,0,0,0,1,3.970291914,12.83358203,4.094344562,-3.176244343,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0
7170,1,0,0,0,0,0,1,3.663561646,12.06870533,3.688879454,-3.176244343,1,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0
7171,1,0,0,0,0,0,1,4.060443011,11.26627017,3.688879454,-3.176244343,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,1
7172,1,0,0,0,0,0,1,4.189654742,12.15648316,2.890371758,-3.176244343,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0
7173,0,1,0,0,0,0,1,3.258096538,10.35296955,3.912023005,-3.176244343,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0
7174,1,0,0,0,0,0,1,3.713572067,12.40331155,3.688879454,-3.176244343,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0
7175,1,0,0,0,0,0,1,3.850147602,11.81059005,3.688879454,-3.176244343,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0
7176,1,0,0,0,0,0,1,3.433987204,12.19107575,3.688879454,-3.176244343,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0
7177,1,0,0,0,0,0,1,3.951243719,11.67567337,3.688879454,-3.176244343,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,1
7178,1,0,0,0,0,0,1,3.36729583,12.04246489,3.912023005,-3.176244343,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,1
7179,0,0,0,0,1,0,0,3.761200116,13.3023589,3.912023005,-3.176244343,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0
7180,1,0,0,0,0,0,1,3.737669618,11.71880891,3.688879454,-3.176244343,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1
7181,0,1,0,0,0,0,0,3.555348061,12.02115773,3.401197382,-3.176244343,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0
7182,1,0,0,0,0,0,1,3.951243719,12.17968247,3.688879454,-3.176244343,1,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0
7183,1,0,0,0,0,0,1,4.110873864,12.35157028,3.688879454,-3.176244343,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0
7184,0,0,0,0,1,0,1,3.663561646,12.63002252,3.688879454,-3.176244343,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0
7185,0,1,0,0,0,0,0,2.944438979,10.14364553,3.218875825,-3.176244343,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0
7186,0,1,0,0,0,0,1,3.663561646,12.7555746,3.80666249,-3.176244343,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0
7187,0,1,0,0,0,0,1,3.091042453,12.74071635,3.912023005,-3.176244343,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0
7188,0,1,0,0,0,0,0,3.401197382,12.59680306,3.688879454,-3.176244343,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0
7189,0,1,0,0,0,0,0,3.688879454,12.03727522,3.465735903,-3.176244343,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0
7190,1,0,0,0,0,0,1,3.610917913,12.72664462,3.583518938,-3.176244343,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0
7191,0,0,0,1,0,0,1,3.135494216,12.63852042,2.995732274,-3.176244343,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0
